#Fake data using artificialDataMaker.py
#JD RV [m/s]    delta_RV [m/s]  Jitter
2453629.051 -0.6722859178 0.2827337592
2453197.248 -5.517927034 0.2827337592
2455796.831 0.7337061243 0.2827337592
2452192.485 -8.171060375 0.2827337592
2452911.864 -7.278339666 0.2827337592
2453308.596 -4.037599971 0.2827337592
2455837.6 0.2812886878 0.2827337592
2452348.986 -8.786609935 0.2827337592
2454226.122 5.644647503 0.2827337592
2455031.861 8.720675937 0.2827337592
2453244.154 -4.383575094 0.2827337592
2453375.229 -3.197706598 0.2827337592
2455542.572 3.965647457 0.2827337592
2452340.218 -7.970450557 0.2827337592
2455335.219 6.542761261 0.2827337592
2451680.459 -2.594391659 0.2827337592
2454909.115 8.680254691 0.2827337592
2455053.78 8.026684456 0.2827337592
2453242.401 -5.541386521 0.2827337592
2452924.138 -6.933975288 0.2827337592
2452598.423 -9.215650891 0.2827337592
2454208.587 5.732515454 0.2827337592
2452274.023 -8.25112328 0.2827337592
2455515.392 4.761635946 0.2827337592
2453526.908 -1.504177897 0.2827337592
